Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
21/10/2014,"21,265.00","21,220.00","21,275.00","21,185.00",,0.05%
20/10/2014,"21,255.00","21,220.00","21,285.00","21,185.00",,0.05%
17/10/2014,"21,245.00","21,200.00","21,265.00","21,185.00",,0.02%
16/10/2014,"21,240.00","21,200.00","21,280.00","21,185.00",,-0.02%
15/10/2014,"21,245.00","21,210.00","21,250.00","21,180.00",,0.12%
14/10/2014,"21,220.00","21,180.00","21,225.00","21,180.00",,0.02%
13/10/2014,"21,215.00","21,220.00","21,245.00","21,180.00",,-0.04%
10/10/2014,"21,222.50","21,200.00","21,222.50","21,160.00",,0.04%
9/10/2014,"21,215.00","21,210.00","21,275.00","21,185.00",,-0.24%
8/10/2014,"21,265.00","21,250.00","21,280.00","21,185.00",,-0.09%
7/10/2014,"21,285.00","21,260.00","21,285.00","21,185.00",,0.00%
6/10/2014,"21,285.00","21,255.00","21,300.00","21,240.00",,0.18%
3/10/2014,"21,247.50","21,235.00","21,332.50","21,190.00",,-0.06%
2/10/2014,"21,260.00","21,210.00","21,270.00","21,210.00",,0.14%
1/10/2014,"21,230.00","21,195.00","21,260.00","21,180.00",,0.05%
30/9/2014,"21,220.00","21,195.00","21,240.00","21,180.00",,-0.01%
29/9/2014,"21,222.00","21,190.00","21,222.00","21,180.00",,0.02%
26/9/2014,"21,217.50","21,195.00","21,237.50","21,170.00",,0.00%
25/9/2014,"21,217.50","21,190.00","21,237.50","21,170.00",,0.01%
24/9/2014,"21,215.00","21,200.00","21,240.00","21,170.00",,-0.05%
23/9/2014,"21,225.00","21,200.00","21,235.00","21,160.00",,0.05%
22/9/2014,"21,215.00","21,180.00","21,225.00","21,170.00",,0.05%
19/9/2014,"21,205.00","21,170.00","21,225.00","21,160.00",,-0.01%
18/9/2014,"21,207.50","21,175.00","21,212.50","21,160.00",,0.04%
17/9/2014,"21,200.00","21,175.00","21,220.00","21,170.00",,0.01%
16/9/2014,"21,197.50","21,175.00","21,227.50","21,155.00",,0.00%
15/9/2014,"21,197.50","21,170.00","21,227.50","21,160.00",,0.00%
12/9/2014,"21,197.50","21,180.00","21,227.50","21,170.00",,-0.04%
11/9/2014,"21,205.00","21,180.00","21,225.00","21,170.00",,0.02%
10/9/2014,"21,200.00","21,180.00","21,230.00","21,170.00",,0.00%
9/9/2014,"21,200.00","21,175.00","21,230.00","21,160.00",,0.02%
8/9/2014,"21,195.00","21,170.00","21,210.00","21,160.00",,0.00%
5/9/2014,"21,195.00","21,170.00","21,225.00","21,160.00",,0.01%
4/9/2014,"21,192.50","21,170.00","21,222.50","21,160.00",,-0.11%
3/9/2014,"21,215.00","21,170.00","21,220.00","21,160.00",,0.09%
2/9/2014,"21,195.00","21,170.00","21,195.00","21,170.00",,0.00%
1/9/2014,"21,195.00","21,170.00","21,195.00","21,170.00",,0.00%
29/8/2014,"21,195.00","21,170.00","21,215.00","21,145.00",,0.00%
28/8/2014,"21,195.00","21,170.00","21,215.00","21,145.00",,0.00%
27/8/2014,"21,195.00","21,180.00","21,210.00","21,150.00",,-0.07%
26/8/2014,"21,210.00","21,180.00","21,225.00","21,170.00",,0.02%
25/8/2014,"21,205.00","21,170.00","21,215.00","21,160.00",,0.04%
22/8/2014,"21,197.50","21,170.00","21,212.50","21,150.00",,0.00%
21/8/2014,"21,197.50","21,175.00","21,212.50","21,170.00",,0.00%
20/8/2014,"21,197.50","21,175.00","21,207.50","21,150.00",,0.00%
19/8/2014,"21,197.50","21,175.00","21,212.50","21,150.00",,0.00%
18/8/2014,"21,197.50","21,180.00","21,207.50","21,170.00",,-0.01%
15/8/2014,"21,200.00","21,180.00","21,215.00","21,170.00",,0.00%
14/8/2014,"21,200.00","21,175.00","21,215.00","21,155.00",,-0.02%
13/8/2014,"21,205.00","21,170.00","21,210.00","21,150.00",,0.04%
12/8/2014,"21,197.50","21,175.00","21,222.50","21,160.00",,-0.06%
11/8/2014,"21,210.00","21,185.00","21,225.00","21,165.00",,-0.05%
8/8/2014,"21,220.00","21,180.00","21,230.00","21,150.00",,0.00%
7/8/2014,"21,220.00","21,190.00","21,240.00","21,180.00",,0.02%
6/8/2014,"21,215.00","21,190.00","21,225.00","21,180.00",,-0.07%
5/8/2014,"21,230.00","21,200.00","21,240.00","21,185.00",,0.00%
4/8/2014,"21,230.00","21,200.00","21,240.00","21,170.00",,0.08%
1/8/2014,"21,214.00","21,200.00","21,236.00","21,190.00",,-0.02%
31/7/2014,"21,217.50","21,210.00","21,247.50","21,190.00",,-0.06%
30/7/2014,"21,230.00","21,205.00","21,230.00","21,200.00",,0.00%
29/7/2014,"21,230.00","21,200.00","21,230.00","21,190.00",,0.01%
28/7/2014,"21,227.50","21,200.00","21,232.50","21,190.00",,0.00%
25/7/2014,"21,227.50","21,210.00","21,237.50","21,190.00",,-0.06%
24/7/2014,"21,240.00","21,215.00","21,250.00","21,200.00",,0.05%
23/7/2014,"21,230.00","21,190.00","21,240.00","21,180.00",,0.05%
22/7/2014,"21,220.00","21,190.00","21,245.00","21,180.00",,0.00%
21/7/2014,"21,220.00","21,185.00","21,240.00","21,180.00",,0.02%
18/7/2014,"21,215.00","21,170.00","21,215.00","21,160.00",,0.08%
17/7/2014,"21,197.50","21,170.00","21,207.50","21,150.00",,0.00%
16/7/2014,"21,197.50","21,170.00","21,202.50","21,160.00",,-0.01%
15/7/2014,"21,200.00","21,170.00","21,205.00","21,160.00",,0.05%
14/7/2014,"21,190.00","21,170.00","21,230.00","21,160.00",,-0.05%
11/7/2014,"21,200.00","21,180.00","21,210.00","21,150.00",,-0.01%
10/7/2014,"21,202.50","21,225.00","21,252.50","21,170.00",,-0.21%
9/7/2014,"21,247.50","21,235.00","21,252.50","21,220.00",,-0.07%
8/7/2014,"21,262.50","21,245.00","21,307.50","21,185.00",,-0.06%
7/7/2014,"21,275.00","21,260.00","21,305.00","21,220.00",,-0.07%
4/7/2014,"21,290.00","21,275.00","21,320.00","21,250.00",,-0.05%
3/7/2014,"21,300.00","21,290.00","21,330.00","21,265.00",,-0.09%
2/7/2014,"21,320.00","21,300.00","21,340.00","21,290.00",,-0.05%
1/7/2014,"21,330.00","21,300.00","21,340.00","21,250.00",,0.00%
30/6/2014,"21,330.00","21,300.00","21,355.00","21,250.00",,0.00%
27/6/2014,"21,330.00","21,300.00","21,345.00","21,260.00",,0.00%
26/6/2014,"21,330.00","21,300.00","21,340.00","21,250.00",,0.00%
25/6/2014,"21,330.00","21,300.00","21,350.00","21,250.00",,-0.01%
24/6/2014,"21,332.50","21,295.00","21,382.50","21,240.00",,-0.01%
23/6/2014,"21,335.00","21,280.00","21,335.00","21,250.00",,0.12%
20/6/2014,"21,310.00","21,280.00","21,330.00","21,270.00",,-0.03%
19/6/2014,"21,316.00","21,245.00","21,361.00","21,240.00",,0.49%
18/6/2014,"21,212.50","21,220.00","21,267.50","21,185.00",,-0.04%
17/6/2014,"21,220.00","21,200.00","21,246.00","21,180.00",,0.02%
16/6/2014,"21,215.00","21,180.00","21,250.00","21,110.00",,-0.04%
13/6/2014,"21,222.50","21,205.00","21,247.50","21,110.00",,0.01%
12/6/2014,"21,220.00","21,195.00","21,245.00","21,110.00",,0.00%
11/6/2014,"21,220.50","21,190.00","21,225.50","21,170.00",,0.04%
10/6/2014,"21,212.50","21,195.00","21,227.50","21,175.00",,-0.01%
9/6/2014,"21,215.00","21,160.00","21,225.00","21,150.00",,0.14%
6/6/2014,"21,185.00","21,180.00","21,225.00","21,110.00",,-0.09%
5/6/2014,"21,205.00","21,160.00","21,225.00","21,160.00",,0.02%
4/6/2014,"21,200.00","21,205.00","21,250.00","21,110.00",,-0.07%
3/6/2014,"21,215.00","21,160.00","21,220.00","21,145.00",,0.19%
2/6/2014,"21,175.00","21,130.00","21,175.00","21,080.00",,0.08%
30/5/2014,"21,157.50","21,145.00","21,167.50","21,125.00",,-0.04%
29/5/2014,"21,165.00","21,140.00","21,175.00","21,080.00",,0.00%
28/5/2014,"21,165.00","21,120.00","21,165.00","21,110.00",,0.09%
27/5/2014,"21,145.00","21,120.00","21,145.00","21,080.00",,0.00%
26/5/2014,"21,145.00","21,120.00","21,169.00","21,110.00",,-0.01%
23/5/2014,"21,147.50","21,115.00","21,147.50","21,100.00",,0.06%
22/5/2014,"21,135.00","21,130.00","21,155.00","21,110.00",,-0.09%
21/5/2014,"21,155.00","21,130.00","21,165.00","21,110.00",,0.00%
20/5/2014,"21,155.00","21,110.00","21,165.00","21,095.00",,0.11%
19/5/2014,"21,132.50","21,135.00","21,162.50","21,060.00",,-0.15%
16/5/2014,"21,165.00","21,100.00","21,165.00","21,080.00",,0.20%
15/5/2014,"21,122.50","21,085.00","21,122.50","21,070.00",,0.07%
14/5/2014,"21,107.50","21,070.00","21,107.50","21,070.00",,0.05%
13/5/2014,"21,097.50","21,075.00","21,112.50","21,070.00",,0.00%
12/5/2014,"21,097.50","21,075.00","21,112.50","21,070.00",,-0.01%
9/5/2014,"21,100.00","21,075.00","21,110.00","21,070.00",,-0.01%
8/5/2014,"21,102.50","21,070.00","21,117.50","21,070.00",,0.05%
7/5/2014,"21,092.50","21,070.00","21,102.50","21,070.00",,-0.09%
6/5/2014,"21,112.50","21,070.00","21,127.50","21,070.00",,0.09%
5/5/2014,"21,092.50","21,070.00","21,112.50","21,065.00",,0.05%
2/5/2014,"21,082.50","21,060.00","21,082.50","21,060.00",,0.00%
1/5/2014,"21,082.50","21,060.00","21,082.50","21,060.00",,0.00%
30/4/2014,"21,082.50","21,060.00","21,082.50","21,060.00",,0.00%
29/4/2014,"21,082.50","21,070.00","21,116.50","21,060.00",,-0.05%
28/4/2014,"21,092.50","21,090.00","21,132.50","21,070.00",,-0.04%
25/4/2014,"21,100.00","21,080.00","21,110.00","21,070.00",,-0.04%
24/4/2014,"21,107.50","21,085.00","21,112.50","21,070.00",,-0.02%
23/4/2014,"21,112.50","21,080.00","21,117.50","21,070.00",,0.07%
22/4/2014,"21,097.50","21,075.00","21,112.50","21,070.00",,0.00%
21/4/2014,"21,097.50","21,080.00","21,152.50","21,070.00",,0.00%
18/4/2014,"21,097.50","21,075.00","21,120.50","21,070.00",,0.00%
17/4/2014,"21,097.50","21,075.00","21,172.50","21,070.00",,0.00%
16/4/2014,"21,097.50","21,075.00","21,112.50","21,070.00",,0.00%
15/4/2014,"21,096.50","21,075.00","21,096.50","21,070.00",,0.00%
14/4/2014,"21,097.50","21,070.00","21,117.00","21,070.00",,0.00%
11/4/2014,"21,097.20","21,075.00","21,097.20","21,070.00",,0.01%
10/4/2014,"21,095.00","21,075.00","21,110.00","21,070.00",,0.00%
9/4/2014,"21,095.00","21,075.00","21,095.00","21,075.00",,0.00%
8/4/2014,"21,095.00","21,075.00","21,110.00","21,070.00",,0.00%
7/4/2014,"21,095.00","21,070.00","21,110.00","21,070.00",,0.01%
4/4/2014,"21,092.50","21,070.00","21,107.50","21,070.00",,0.00%
3/4/2014,"21,092.50","21,075.00","21,112.50","21,070.00",,-0.01%
2/4/2014,"21,095.00","21,075.00","21,110.00","21,070.00",,-0.01%
1/4/2014,"21,097.50","21,075.00","21,112.50","21,060.00",,0.00%
31/3/2014,"21,097.50","21,085.00","21,117.50","21,060.00",,-0.05%
28/3/2014,"21,107.50","21,080.00","21,107.50","21,070.00",,0.02%
27/3/2014,"21,102.50","21,075.00","21,112.50","21,065.00",,0.02%
26/3/2014,"21,097.50","21,075.00","21,112.50","21,060.00",,0.01%
25/3/2014,"21,095.00","21,075.00","21,110.00","21,070.00",,-0.01%
24/3/2014,"21,097.50","21,075.00","21,112.50","21,060.00",,0.00%
21/3/2014,"21,097.50","21,075.00","21,112.50","21,065.00",,0.00%
20/3/2014,"21,097.50","21,075.00","21,104.50","21,070.00",,0.00%
19/3/2014,"21,097.50","21,075.00","21,112.50","21,070.00",,0.00%
18/3/2014,"21,097.50","21,070.00","21,112.50","21,060.00",,0.02%
17/3/2014,"21,092.50","21,080.00","21,104.50","21,070.00",,-0.04%
14/3/2014,"21,100.00","21,075.00","21,110.00","21,070.00",,0.00%
13/3/2014,"21,100.00","21,075.00","21,100.00","21,060.00",,0.00%
12/3/2014,"21,100.00","21,075.00","21,102.00","21,060.00",,0.00%
11/3/2014,"21,100.00","21,065.00","21,102.00","21,060.00",,0.00%
10/3/2014,"21,100.00","21,070.00","21,100.00","21,070.00",,0.00%
7/3/2014,"21,100.00","21,075.00","21,100.00","21,070.00",,0.00%
6/3/2014,"21,100.00","21,075.00","21,105.00","21,070.00",,0.00%
5/3/2014,"21,100.00","21,075.00","21,105.00","21,060.00",,0.00%
4/3/2014,"21,100.00","21,075.00","21,105.00","21,070.00",,-0.01%
3/3/2014,"21,102.50","21,075.00","21,102.50","21,060.00",,0.01%
28/2/2014,"21,100.00","21,075.00","21,105.00","21,060.00",,0.00%
27/2/2014,"21,100.00","21,075.00","21,105.00","21,065.00",,0.00%
26/2/2014,"21,100.00","21,075.00","21,105.00","21,060.00",,-0.02%
25/2/2014,"21,105.00","21,080.00","21,105.00","21,060.00",,0.00%
24/2/2014,"21,105.00","21,085.00","21,105.00","21,060.00",,0.00%
21/2/2014,"21,105.00","21,075.00","21,110.00","21,070.00",,0.02%
20/2/2014,"21,100.00","21,075.00","21,102.00","21,070.00",,0.00%
19/2/2014,"21,100.00","21,075.00","21,102.00","21,070.00",,0.00%
18/2/2014,"21,100.00","21,075.00","21,105.00","21,070.00",,-0.02%
17/2/2014,"21,105.00","21,075.00","21,110.00","21,070.00",,0.02%
14/2/2014,"21,100.00","21,075.00","21,112.00","21,070.00",,-0.04%
13/2/2014,"21,107.50","21,085.00","21,112.50","21,080.00",,0.01%
12/2/2014,"21,105.00","21,085.00","21,115.00","21,075.00",,0.00%
11/2/2014,"21,105.00","21,085.00","21,105.00","21,080.00",,0.00%
10/2/2014,"21,105.00","21,085.00","21,110.00","21,060.00",,0.00%
7/2/2014,"21,105.00","21,085.00","21,105.00","21,070.00",,0.00%
6/2/2014,"21,105.00","21,075.00","21,115.00","21,050.00",,-0.02%
5/2/2014,"21,110.00","21,075.00","21,110.00","21,075.00",,0.24%
4/2/2014,"21,060.00","21,035.00","21,060.00","21,035.00",,0.00%
3/2/2014,"21,060.00","21,035.00","21,060.00","21,035.00",,0.00%
31/1/2014,"21,060.00","21,035.00","21,060.00","21,035.00",,0.00%
30/1/2014,"21,060.00","21,035.00","21,060.00","21,035.00",,0.00%
29/1/2014,"21,060.00","21,035.00","21,060.00","21,035.00",,0.00%
28/1/2014,"21,060.00","21,035.00","21,060.00","21,035.00",,0.00%
27/1/2014,"21,060.00","21,035.00","21,075.00","21,035.00",,-0.12%
24/1/2014,"21,085.00","21,060.00","21,095.00","21,050.00",,0.00%
23/1/2014,"21,085.00","21,070.00","21,090.00","21,060.00",,-0.02%
22/1/2014,"21,090.00","21,070.00","21,095.00","21,060.00",,-0.02%
21/1/2014,"21,095.00","21,060.00","21,100.00","21,060.00",,0.02%
20/1/2014,"21,090.00","21,070.00","21,100.00","21,060.00",,0.00%
17/1/2014,"21,090.00","21,070.00","21,090.00","21,060.00",,-0.05%
16/1/2014,"21,100.00","21,070.00","21,100.00","21,060.00",,0.05%
15/1/2014,"21,090.00","21,075.00","21,095.00","21,060.00",,0.00%
14/1/2014,"21,091.00","21,060.00","21,094.00","21,060.00",,0.00%
13/1/2014,"21,090.00","21,070.00","21,105.00","21,060.00",,0.00%
10/1/2014,"21,091.00","21,065.00","21,091.00","21,060.00",,-0.02%
9/1/2014,"21,095.00","21,075.00","21,097.00","21,065.00",,-0.02%
8/1/2014,"21,100.00","21,070.00","21,100.00","21,060.00",,0.02%
7/1/2014,"21,095.00","21,070.00","21,100.00","21,060.00",,-0.02%
6/1/2014,"21,100.00","21,070.00","21,100.00","21,060.00",,0.02%
3/1/2014,"21,095.00","21,070.00","21,100.00","21,065.00",,-0.07%
2/1/2014,"21,110.00","21,085.00","21,135.00","21,060.00",,0.07%
1/1/2014,"21,095.00","21,075.00","21,095.00","21,075.00",,0.00%
31/12/2013,"21,095.00","21,085.00","21,110.00","21,060.00",,-0.02%
30/12/2013,"21,100.00","21,075.00","21,105.00","21,060.00",,0.02%
27/12/2013,"21,095.00","21,070.00","21,100.00","21,060.00",,0.00%
26/12/2013,"21,095.00","21,075.00","21,095.00","21,060.00",,0.00%
25/12/2013,"21,095.00","21,070.00","21,095.00","21,060.00",,-0.03%
24/12/2013,"21,101.00","21,070.00","21,101.00","21,060.00",,-0.03%
23/12/2013,"21,107.50","21,075.00","21,107.50","21,060.00",,-0.04%
20/12/2013,"21,115.00","21,080.00","21,115.00","21,060.00",,0.05%
19/12/2013,"21,103.50","21,080.00","21,103.50","21,060.00",,-0.01%
18/12/2013,"21,105.00","21,090.00","21,120.00","21,060.00",,-0.07%
17/12/2013,"21,120.00","21,090.00","21,120.00","21,060.00",,0.06%
16/12/2013,"21,107.50","21,090.00","21,112.50","21,060.00",,0.00%
13/12/2013,"21,108.50","21,090.00","21,108.50","21,060.00",,0.02%
12/12/2013,"21,105.00","21,090.00","21,110.00","21,060.00",,-0.05%
11/12/2013,"21,115.00","21,095.00","21,120.00","21,060.00",,-0.02%
10/12/2013,"21,120.00","21,100.00","21,120.00","21,060.00",,0.00%
9/12/2013,"21,120.00","21,115.00","21,145.00","21,060.00",,-0.09%
6/12/2013,"21,140.00","21,120.00","21,160.00","21,060.00",,0.00%
5/12/2013,"21,140.00","21,095.00","21,140.00","21,060.00",,0.09%
4/12/2013,"21,120.00","21,100.00","21,120.00","21,060.00",,0.00%
3/12/2013,"21,120.00","21,090.00","21,120.00","21,060.00",,0.09%
2/12/2013,"21,100.00","21,070.00","21,110.00","21,060.00",,-0.09%
29/11/2013,"21,120.00","21,085.00","21,120.00","21,060.00",,0.05%
28/11/2013,"21,110.00","21,100.00","21,120.00","21,060.00",,-0.03%
27/11/2013,"21,117.00","21,100.00","21,120.00","21,060.00",,0.08%
26/11/2013,"21,100.00","21,085.00","21,107.00","21,060.00",,0.00%
25/11/2013,"21,100.00","21,080.00","21,105.00","21,060.00",,0.00%
22/11/2013,"21,100.00","21,080.00","21,107.00","21,060.00",,0.00%
21/11/2013,"21,100.00","21,080.00","21,100.00","21,060.00",,0.01%
20/11/2013,"21,097.50","21,080.00","21,102.50","21,060.00",,-0.04%
19/11/2013,"21,105.00","21,080.00","21,107.00","21,060.00",,0.00%
18/11/2013,"21,105.00","21,080.00","21,107.00","21,060.00",,0.02%
15/11/2013,"21,100.00","21,080.00","21,107.00","21,060.00",,-0.04%
14/11/2013,"21,107.50","21,085.00","21,107.50","21,060.00",,0.05%
13/11/2013,"21,097.50","21,075.00","21,100.50","21,060.00",,0.00%
12/11/2013,"21,097.50","21,075.00","21,100.50","21,060.00",,0.00%
11/11/2013,"21,097.50","21,080.00","21,097.50","21,060.00",,-0.01%
8/11/2013,"21,100.00","21,075.00","21,103.00","21,060.00",,0.00%
7/11/2013,"21,100.00","21,075.00","21,103.00","21,060.00",,0.00%
6/11/2013,"21,100.00","21,075.00","21,110.00","21,050.00",,0.00%
5/11/2013,"21,100.00","21,075.00","21,120.00","21,060.00",,0.00%
4/11/2013,"21,100.00","21,070.00","21,110.00","21,060.00",,0.00%
1/11/2013,"21,100.00","21,080.00","21,103.00","21,060.00",,0.00%
31/10/2013,"21,100.00","21,085.00","21,105.00","21,060.00",,0.00%
30/10/2013,"21,100.00","21,080.00","21,103.00","21,060.00",,0.00%
29/10/2013,"21,100.00","21,075.00","21,103.00","21,060.00",,0.00%
28/10/2013,"21,100.00","21,075.00","21,108.00","21,060.00",,0.01%
25/10/2013,"21,097.50","21,080.00","21,100.50","21,060.00",,-0.01%
24/10/2013,"21,100.00","21,075.00","21,108.00","21,060.00",,0.00%
23/10/2013,"21,100.00","21,075.00","21,108.00","21,060.00",,-0.02%
22/10/2013,"21,105.00","21,080.00","21,115.00","21,060.00",,-0.01%
21/10/2013,"21,107.50","21,090.00","21,112.50","21,060.00",,-0.04%
18/10/2013,"21,115.00","21,090.00","21,115.00","21,060.00",,0.00%
17/10/2013,"21,115.00","21,080.00","21,125.00","21,060.00",,-0.02%
16/10/2013,"21,120.00","21,070.00","21,120.00","21,060.00",,0.07%
15/10/2013,"21,105.00","21,065.00","21,105.00","21,060.00",,0.00%
14/10/2013,"21,105.00","21,080.00","21,105.00","21,060.00",,0.02%
11/10/2013,"21,100.00","21,065.00","21,105.00","21,060.00",,0.00%
10/10/2013,"21,100.00","21,070.00","21,105.00","21,060.00",,-0.07%
9/10/2013,"21,115.00","21,080.00","21,115.00","21,060.00",,-0.02%
8/10/2013,"21,120.00","21,080.00","21,120.00","21,060.00",,-0.02%
7/10/2013,"21,125.00","21,085.00","21,125.00","21,060.00",,0.02%
4/10/2013,"21,120.00","21,090.00","21,120.00","21,060.00",,-0.02%
3/10/2013,"21,125.00","21,080.00","21,130.00","21,060.00",,0.00%
2/10/2013,"21,125.00","21,080.00","21,148.00","21,060.00",,0.02%
1/10/2013,"21,120.00","21,085.00","21,120.00","21,060.00",,0.04%
30/9/2013,"21,112.50","21,085.00","21,112.50","21,060.00",,0.00%
27/9/2013,"21,113.50","21,090.00","21,113.50","21,060.00",,-0.01%
26/9/2013,"21,115.00","21,090.00","21,115.00","21,060.00",,-0.02%
25/9/2013,"21,120.00","21,075.00","21,120.00","21,060.00",,0.00%
24/9/2013,"21,120.00","21,090.00","21,120.00","21,060.00",,0.05%
23/9/2013,"21,110.00","21,090.00","21,120.00","21,060.00",,0.00%
20/9/2013,"21,110.00","21,095.00","21,125.00","21,060.00",,-0.12%
19/9/2013,"21,135.00","21,100.00","21,145.00","21,070.00",,-0.05%
18/9/2013,"21,145.00","21,100.00","21,145.00","21,080.00",,0.13%
17/9/2013,"21,117.50","21,090.00","21,127.50","21,080.00",,-0.04%
16/9/2013,"21,125.00","21,090.00","21,145.00","21,080.00",,0.05%
13/9/2013,"21,115.00","21,080.00","21,135.00","21,070.00",,0.00%
12/9/2013,"21,115.00","21,090.00","21,125.00","21,070.00",,0.01%
11/9/2013,"21,112.50","21,080.00","21,112.50","21,080.00",,-0.01%
10/9/2013,"21,115.00","21,085.00","21,135.00","21,080.00",,-0.12%
9/9/2013,"21,140.00","21,100.00","21,150.00","21,080.00",,-0.07%
6/9/2013,"21,155.00","21,110.00","21,155.00","21,100.00",,0.00%
5/9/2013,"21,155.00","21,120.00","21,175.00","21,100.00",,-0.05%
4/9/2013,"21,165.00","21,125.00","21,165.00","21,100.00",,0.07%
3/9/2013,"21,150.00","21,120.00","21,150.00","21,100.00",,-0.02%
2/9/2013,"21,155.00","21,120.00","21,155.00","21,120.00",,0.00%
30/8/2013,"21,155.00","21,120.00","21,155.00","21,100.00",,0.00%
29/8/2013,"21,155.00","21,125.00","21,175.00","21,100.00",,-0.02%
28/8/2013,"21,160.00","21,120.00","21,260.00","21,080.00",,-0.05%
27/8/2013,"21,170.00","21,120.00","21,180.00","21,080.00",,-0.05%
26/8/2013,"21,180.00","21,100.00","21,180.00","21,060.00",,0.09%
23/8/2013,"21,160.00","21,150.00","21,240.00","21,100.00",,0.07%
22/8/2013,"21,145.00","21,075.00","21,165.00","21,060.00",,0.21%
21/8/2013,"21,100.00","21,070.00","21,105.00","21,050.00",,0.00%
20/8/2013,"21,100.00","21,075.00","21,105.00","21,050.00",,0.02%
19/8/2013,"21,095.00","21,075.00","21,105.00","21,060.00",,-0.01%
16/8/2013,"21,097.50","21,070.00","21,102.50","21,060.00",,0.02%
15/8/2013,"21,092.50","21,075.00","21,102.50","21,060.00",,0.00%
14/8/2013,"21,092.50","21,070.00","21,102.50","21,060.00",,-0.04%
13/8/2013,"21,100.00","21,070.00","21,110.00","21,060.00",,-0.02%
12/8/2013,"21,105.00","21,070.00","21,110.00","21,060.00",,0.02%
9/8/2013,"21,100.00","21,070.00","21,110.00","21,060.00",,-0.05%
8/8/2013,"21,110.00","21,060.00","21,120.00","21,060.00",,0.14%
7/8/2013,"21,080.00","21,060.00","21,100.00","21,030.00",,-0.07%
